state,district,category,table,old_path,new_path,old_filename,new_filename,page_count,sha256
Arunachal Pradesh,Lohit,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Arunachal Pradesh/1971_Lohit_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Arunachal Pradesh/mededu/Lohit_mededu_1971.pdf,1971_Lohit_medical_educational_amenities.pdf,Lohit_mededu_1971.pdf,1,93e94e85a4cb4cd798fa186a811d36b9245169d6de7cc82f81368cb353c9c581
Arunachal Pradesh,Siang,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Arunachal Pradesh/1971_Siang_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Arunachal Pradesh/mededu/Siang_mededu_1971.pdf,1971_Siang_medical_educational_amenities.pdf,Siang_mededu_1971.pdf,1,ab7e69e32b66ed0fca2478a4fdf313c3e9de4386591b46046665fdcd18f2b170
Arunachal Pradesh,Kameng,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Arunachal Pradesh/1971_Kameng_tehsil_appendix.pdf,output/pdf/1971_trimmed/Arunachal Pradesh/tehsil appendix/Kameng_tehsil_1971.pdf,1971_Kameng_tehsil_appendix.pdf,Kameng_tehsil_1971.pdf,2,fefb62e77f9561ad4ad7726b4d7c02d099aea62a2f7009a0bd8fd0e2a26ef65c
Arunachal Pradesh,Lohit,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Arunachal Pradesh/1971_Lohit_tehsil_appendix.pdf,output/pdf/1971_trimmed/Arunachal Pradesh/tehsil appendix/Lohit_tehsil_1971.pdf,1971_Lohit_tehsil_appendix.pdf,Lohit_tehsil_1971.pdf,2,5d7ed246b29e47966015d8b22cdca493c75f9c7b9be993949c65db19c0a2ac55
Arunachal Pradesh,Siang,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Arunachal Pradesh/1971_Siang_tehsil_appendix.pdf,output/pdf/1971_trimmed/Arunachal Pradesh/tehsil appendix/Siang_tehsil_1971.pdf,1971_Siang_tehsil_appendix.pdf,Siang_tehsil_1971.pdf,2,99d05282ee274f10c1fbab22c7f0741b77edab05e3b51753c06f66ab0768e933
Arunachal Pradesh,Subansiri,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Arunachal Pradesh/1971_Subansiri_tehsil_appendix.pdf,output/pdf/1971_trimmed/Arunachal Pradesh/tehsil appendix/Subansiri_tehsil_1971.pdf,1971_Subansiri_tehsil_appendix.pdf,Subansiri_tehsil_1971.pdf,2,822a846be5231d206fd4c725fc7192abd40b9581a24e6608a5183de118f810b5
Arunachal Pradesh,Tirap,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Arunachal Pradesh/1971_Tirap_tehsil_appendix.pdf,output/pdf/1971_trimmed/Arunachal Pradesh/tehsil appendix/Tirap_tehsil_1971.pdf,1971_Tirap_tehsil_appendix.pdf,Tirap_tehsil_1971.pdf,2,2daaeba7ec46a567cd2c172d06851cbe5e66d691cd5ab98ceea4985bf1717a06
Bihar,Bhagalpur,civic amenities,civic_amenities,output/pdf/1971_trimmed/Bihar/1971_Bhagalpur_civic_amenities.pdf,output/pdf/1971_trimmed/Bihar/civic amenities/Bhagalpur_civic_1971.pdf,1971_Bhagalpur_civic_amenities.pdf,Bhagalpur_civic_1971.pdf,1,0286da65331a626871f0a7097d26fe471e1fd0352e868da8da43a78736c86d77
Bihar,Champaran,civic amenities,civic_amenities,output/pdf/1971_trimmed/Bihar/1971_Champaran_civic_amenities.pdf,output/pdf/1971_trimmed/Bihar/civic amenities/Champaran_civic_1971.pdf,1971_Champaran_civic_amenities.pdf,Champaran_civic_1971.pdf,1,e8e36398ceea09d8063de222d308a29175ddb9aeedd87d605951a1d4621c7c94
Bihar,Darbhanga,civic amenities,civic_amenities,output/pdf/1971_trimmed/Bihar/1971_Darbhanga_civic_amenities.pdf,output/pdf/1971_trimmed/Bihar/civic amenities/Darbhanga_civic_1971.pdf,1971_Darbhanga_civic_amenities.pdf,Darbhanga_civic_1971.pdf,2,03287b37440cf2aa9bdd14d25bdda0226a9413527b2f6bc3133fcead93708d33
Bihar,Dhanbad,civic amenities,civic_amenities,output/pdf/1971_trimmed/Bihar/1971_Dhanbad_civic_amenities.pdf,output/pdf/1971_trimmed/Bihar/civic amenities/Dhanbad_civic_1971.pdf,1971_Dhanbad_civic_amenities.pdf,Dhanbad_civic_1971.pdf,2,80635eaa1f1b0cc6a8620317d2e2d2bb8421ae47c900539f8705b75ceb398cd3
Bihar,Gaya,civic amenities,civic_amenities,output/pdf/1971_trimmed/Bihar/1971_Gaya_civic_amenities.pdf,output/pdf/1971_trimmed/Bihar/civic amenities/Gaya_civic_1971.pdf,1971_Gaya_civic_amenities.pdf,Gaya_civic_1971.pdf,2,9f50ec1ec8f33e7e332a9bbee2fe94ba2e24b887a680792b8b23ead9ab45ba77
Bihar,Hazaribagh,civic amenities,civic_amenities,output/pdf/1971_trimmed/Bihar/1971_Hazaribagh_civic_amenities.pdf,output/pdf/1971_trimmed/Bihar/civic amenities/Hazaribagh_civic_1971.pdf,1971_Hazaribagh_civic_amenities.pdf,Hazaribagh_civic_1971.pdf,2,31ca2a810b07e7fd7fa83612636cfa00786c2dd6774f71b801dbbb0d84394316
Bihar,Monghyr,civic amenities,civic_amenities,output/pdf/1971_trimmed/Bihar/1971_Monghyr_civic_amenities.pdf,output/pdf/1971_trimmed/Bihar/civic amenities/Monghyr_civic_1971.pdf,1971_Monghyr_civic_amenities.pdf,Monghyr_civic_1971.pdf,1,3ca66a411cf30f483ed5ed0083dc49ab588aa5d9ee12f4e3553fa2170e725519
Bihar,Palamau,civic amenities,civic_amenities,output/pdf/1971_trimmed/Bihar/1971_Palamau_civic_amenities.pdf,output/pdf/1971_trimmed/Bihar/civic amenities/Palamau_civic_1971.pdf,1971_Palamau_civic_amenities.pdf,Palamau_civic_1971.pdf,1,6b38cfc50348e3619d0d692edcf33dc47797a93a2efca267189c0ec0dbedc334
Bihar,Patna,civic amenities,civic_amenities,output/pdf/1971_trimmed/Bihar/1971_Patna_civic_amenities.pdf,output/pdf/1971_trimmed/Bihar/civic amenities/Patna_civic_1971.pdf,1971_Patna_civic_amenities.pdf,Patna_civic_1971.pdf,2,84a369d7af7845692a8413f62a6cdfddd2e1ef495c0adc05e6ab298806c1c797
Bihar,Purnea,civic amenities,civic_amenities,output/pdf/1971_trimmed/Bihar/1971_Purnea_civic_amenities.pdf,output/pdf/1971_trimmed/Bihar/civic amenities/Purnea_civic_1971.pdf,1971_Purnea_civic_amenities.pdf,Purnea_civic_1971.pdf,2,502bc9c4983358007f8408592b1aa219959e3db83c3c6b4f7d2c540d285013cb
Bihar,Ranchi,civic amenities,civic_amenities,output/pdf/1971_trimmed/Bihar/1971_Ranchi_civic_amenities.pdf,output/pdf/1971_trimmed/Bihar/civic amenities/Ranchi_civic_1971.pdf,1971_Ranchi_civic_amenities.pdf,Ranchi_civic_1971.pdf,2,c60432c4d61346d6386bfc1eeef247f47e4e003c4fee11a88a98c7374f4a74a8
Bihar,Saharsa,civic amenities,civic_amenities,output/pdf/1971_trimmed/Bihar/1971_Saharsa_civic_amenities.pdf,output/pdf/1971_trimmed/Bihar/civic amenities/Saharsa_civic_1971.pdf,1971_Saharsa_civic_amenities.pdf,Saharsa_civic_1971.pdf,2,f84953c7cc94b24b1af9a5a348da988ef7223b1ce36117d6abe6a9c48096b6da
Bihar,Santal Parganas,civic amenities,civic_amenities,output/pdf/1971_trimmed/Bihar/1971_Santal Parganas_civic_amenities.pdf,output/pdf/1971_trimmed/Bihar/civic amenities/Santal Parganas_civic_1971.pdf,1971_Santal Parganas_civic_amenities.pdf,Santal Parganas_civic_1971.pdf,2,3756ab7deb190d9b5ee8669b48b547eacb0e3261ad6188bd5c0f72e5872f3b7d
Bihar,Saran,civic amenities,civic_amenities,output/pdf/1971_trimmed/Bihar/1971_Saran_civic_amenities.pdf,output/pdf/1971_trimmed/Bihar/civic amenities/Saran_civic_1971.pdf,1971_Saran_civic_amenities.pdf,Saran_civic_1971.pdf,1,d6e6b925fdac1852410fbcf6385c84b537f9de485dac4574de5488e4b792722a
Bihar,Singhbhum,civic amenities,civic_amenities,output/pdf/1971_trimmed/Bihar/1971_Singhbhum_civic_amenities.pdf,output/pdf/1971_trimmed/Bihar/civic amenities/Singhbhum_civic_1971.pdf,1971_Singhbhum_civic_amenities.pdf,Singhbhum_civic_1971.pdf,2,7b3233776981b9c7fa105f0e256867b3c8827bcf9e0b95a57ab5b88c8096b1b4
Bihar,Bhagalpur,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Bihar/1971_Bhagalpur_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Bihar/mededu/Bhagalpur_mededu_1971.pdf,1971_Bhagalpur_medical_educational_amenities.pdf,Bhagalpur_mededu_1971.pdf,1,0286da65331a626871f0a7097d26fe471e1fd0352e868da8da43a78736c86d77
Bihar,Champaran,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Bihar/1971_Champaran_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Bihar/mededu/Champaran_mededu_1971.pdf,1971_Champaran_medical_educational_amenities.pdf,Champaran_mededu_1971.pdf,1,e8e36398ceea09d8063de222d308a29175ddb9aeedd87d605951a1d4621c7c94
Bihar,Darbhanga,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Bihar/1971_Darbhanga_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Bihar/mededu/Darbhanga_mededu_1971.pdf,1971_Darbhanga_medical_educational_amenities.pdf,Darbhanga_mededu_1971.pdf,2,03287b37440cf2aa9bdd14d25bdda0226a9413527b2f6bc3133fcead93708d33
Bihar,Dhanbad,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Bihar/1971_Dhanbad_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Bihar/mededu/Dhanbad_mededu_1971.pdf,1971_Dhanbad_medical_educational_amenities.pdf,Dhanbad_mededu_1971.pdf,2,96225586393c66d2881c3f521799412bcf34ab1f1ca3b8bf224f323e0649f4fc
Bihar,Gaya,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Bihar/1971_Gaya_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Bihar/mededu/Gaya_mededu_1971.pdf,1971_Gaya_medical_educational_amenities.pdf,Gaya_mededu_1971.pdf,2,0d284e65aa4770c60e1c2e879ae8d3eb06eb018deb3fd83baf95950a480a80b3
Bihar,Hazaribagh,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Bihar/1971_Hazaribagh_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Bihar/mededu/Hazaribagh_mededu_1971.pdf,1971_Hazaribagh_medical_educational_amenities.pdf,Hazaribagh_mededu_1971.pdf,2,4ed58d3249738c91699dcbf81eb96989cc715e28ed876204d60fe2ad9f32f5b7
Bihar,Monghyr,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Bihar/1971_Monghyr_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Bihar/mededu/Monghyr_mededu_1971.pdf,1971_Monghyr_medical_educational_amenities.pdf,Monghyr_mededu_1971.pdf,1,7d4e0bffa3109a0eefac4f66de8937f43489c715c541f2655d639426d7189d5d
Bihar,Palamau,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Bihar/1971_Palamau_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Bihar/mededu/Palamau_mededu_1971.pdf,1971_Palamau_medical_educational_amenities.pdf,Palamau_mededu_1971.pdf,1,24acb33ab43c8b2aa5a1c789ec8f9116cefb360e5fdc792c13ba5cc4be69e9dd
Bihar,Patna,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Bihar/1971_Patna_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Bihar/mededu/Patna_mededu_1971.pdf,1971_Patna_medical_educational_amenities.pdf,Patna_mededu_1971.pdf,2,e9357a2820cab3f629ca068add10c4a7619ee1bc8dbce6d4f44541c11537768e
Bihar,Purnea,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Bihar/1971_Purnea_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Bihar/mededu/Purnea_mededu_1971.pdf,1971_Purnea_medical_educational_amenities.pdf,Purnea_mededu_1971.pdf,2,fc07af54be4db8afa1bd9deef4607440db2e2fb7b04f625cf15ddc59c5673ee0
Bihar,Ranchi,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Bihar/1971_Ranchi_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Bihar/mededu/Ranchi_mededu_1971.pdf,1971_Ranchi_medical_educational_amenities.pdf,Ranchi_mededu_1971.pdf,2,fb6009be0a575a9db0b170fe737421fd595b33f1cdf548011fefd364607df8b3
Bihar,Saharsa,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Bihar/1971_Saharsa_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Bihar/mededu/Saharsa_mededu_1971.pdf,1971_Saharsa_medical_educational_amenities.pdf,Saharsa_mededu_1971.pdf,2,8ea2010f6dae3feabeb641f918d17eec560e0d46d8dbcf003a0fcfe6a82e3fa1
Bihar,Santal Parganas,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Bihar/1971_Santal Parganas_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Bihar/mededu/Santal Parganas_mededu_1971.pdf,1971_Santal Parganas_medical_educational_amenities.pdf,Santal Parganas_mededu_1971.pdf,2,aed79434e5692939ec6326294831761bd9069b5b5e73972e6bde34cbc1ebdebd
Bihar,Saran,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Bihar/1971_Saran_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Bihar/mededu/Saran_mededu_1971.pdf,1971_Saran_medical_educational_amenities.pdf,Saran_mededu_1971.pdf,1,f2d091d11e604d7f5780d95e6ed27a621df4e3867ffd198b6b6e1058e99a9e47
Bihar,Singhbhum,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Bihar/1971_Singhbhum_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Bihar/mededu/Singhbhum_mededu_1971.pdf,1971_Singhbhum_medical_educational_amenities.pdf,Singhbhum_mededu_1971.pdf,2,56d7862ed5516b752c3569ddb5dc618fc99d2c3d27ceff21d38bf2ced8b7f70c
Bihar,Bhagalpur,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Bihar/1971_Bhagalpur_tehsil_appendix.pdf,output/pdf/1971_trimmed/Bihar/tehsil appendix/Bhagalpur_tehsil_1971.pdf,1971_Bhagalpur_tehsil_appendix.pdf,Bhagalpur_tehsil_1971.pdf,2,ef2d3a5eab002086c94d4ee01705be19c5264074834d4aa3742f5049fbf17014
Bihar,Champaran,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Bihar/1971_Champaran_tehsil_appendix.pdf,output/pdf/1971_trimmed/Bihar/tehsil appendix/Champaran_tehsil_1971.pdf,1971_Champaran_tehsil_appendix.pdf,Champaran_tehsil_1971.pdf,4,1be180a7d5d4af7c1ebacf7e58c2d5c6760451e9a80dee9eafc3fbd2320eee3f
Bihar,Darbhanga,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Bihar/1971_Darbhanga_tehsil_appendix.pdf,output/pdf/1971_trimmed/Bihar/tehsil appendix/Darbhanga_tehsil_1971.pdf,1971_Darbhanga_tehsil_appendix.pdf,Darbhanga_tehsil_1971.pdf,4,d87baf018d4ec1261ca56108ec3c0607313864cd0b27ffe17e1ea53d4fe1f495
Bihar,Dhanbad,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Bihar/1971_Dhanbad_tehsil_appendix.pdf,output/pdf/1971_trimmed/Bihar/tehsil appendix/Dhanbad_tehsil_1971.pdf,1971_Dhanbad_tehsil_appendix.pdf,Dhanbad_tehsil_1971.pdf,2,efda7ecd98e3d842cd1d8edc3bc8723d619d114e5e6c89345f0793e6904e37bc
Bihar,Gaya,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Bihar/1971_Gaya_tehsil_appendix.pdf,output/pdf/1971_trimmed/Bihar/tehsil appendix/Gaya_tehsil_1971.pdf,1971_Gaya_tehsil_appendix.pdf,Gaya_tehsil_1971.pdf,4,2404a1f181eefaafb884e18032448d9b60322a9e612a0e15c7e5fc4968b338cb
Bihar,Hazaribagh,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Bihar/1971_Hazaribagh_tehsil_appendix.pdf,output/pdf/1971_trimmed/Bihar/tehsil appendix/Hazaribagh_tehsil_1971.pdf,1971_Hazaribagh_tehsil_appendix.pdf,Hazaribagh_tehsil_1971.pdf,4,27d207b756be586aed1c240a431186f39811b0d4626b4788de4aab2f9ef52e2c
Bihar,Monghyr,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Bihar/1971_Monghyr_tehsil_appendix.pdf,output/pdf/1971_trimmed/Bihar/tehsil appendix/Monghyr_tehsil_1971.pdf,1971_Monghyr_tehsil_appendix.pdf,Monghyr_tehsil_1971.pdf,4,7a1e4af5962bcb875a0e61eca8532e4cc2e91e80ce7db2b4b7257e8c1705cdb7
Bihar,Palamau,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Bihar/1971_Palamau_tehsil_appendix.pdf,output/pdf/1971_trimmed/Bihar/tehsil appendix/Palamau_tehsil_1971.pdf,1971_Palamau_tehsil_appendix.pdf,Palamau_tehsil_1971.pdf,3,72119413af3e26aa3f379a39949a81b7681aeac8e6db417fee8d7669329787fe
Bihar,Patna,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Bihar/1971_Patna_tehsil_appendix.pdf,output/pdf/1971_trimmed/Bihar/tehsil appendix/Patna_tehsil_1971.pdf,1971_Patna_tehsil_appendix.pdf,Patna_tehsil_1971.pdf,4,8787931fec54a854f190776911530940c88983fca5b8a27ae82587f5f0ee6a1c
Bihar,Purnea,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Bihar/1971_Purnea_tehsil_appendix.pdf,output/pdf/1971_trimmed/Bihar/tehsil appendix/Purnea_tehsil_1971.pdf,1971_Purnea_tehsil_appendix.pdf,Purnea_tehsil_1971.pdf,4,32bba38aece458559184f60a3b2f3db6b326cd321a379a66b22ae26badac1dec
Bihar,Ranchi,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Bihar/1971_Ranchi_tehsil_appendix.pdf,output/pdf/1971_trimmed/Bihar/tehsil appendix/Ranchi_tehsil_1971.pdf,1971_Ranchi_tehsil_appendix.pdf,Ranchi_tehsil_1971.pdf,4,dc8982a4a405a8d6f010115f3d4d26832d89c38debeee74a88d1acbb19de7163
Bihar,Saharsa,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Bihar/1971_Saharsa_tehsil_appendix.pdf,output/pdf/1971_trimmed/Bihar/tehsil appendix/Saharsa_tehsil_1971.pdf,1971_Saharsa_tehsil_appendix.pdf,Saharsa_tehsil_1971.pdf,2,2079311c7795078b217135c9c80d82a0a05024d02bd201d8652be62bbe532d6d
Bihar,Santal Parganas,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Bihar/1971_Santal Parganas_tehsil_appendix.pdf,output/pdf/1971_trimmed/Bihar/tehsil appendix/Santal Parganas_tehsil_1971.pdf,1971_Santal Parganas_tehsil_appendix.pdf,Santal Parganas_tehsil_1971.pdf,4,ffd62bed1953e528ee50287544888e028229f567dcb57ee40b8a7f53ada5c5a2
Bihar,Saran,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Bihar/1971_Saran_tehsil_appendix.pdf,output/pdf/1971_trimmed/Bihar/tehsil appendix/Saran_tehsil_1971.pdf,1971_Saran_tehsil_appendix.pdf,Saran_tehsil_1971.pdf,4,288c278873ddf016ec60c4e18f65d64be53922897d46ded49f30fd9315e0d75e
Bihar,Singhbhum,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Bihar/1971_Singhbhum_tehsil_appendix.pdf,output/pdf/1971_trimmed/Bihar/tehsil appendix/Singhbhum_tehsil_1971.pdf,1971_Singhbhum_tehsil_appendix.pdf,Singhbhum_tehsil_1971.pdf,3,50aff3ab7bf986ecaef3d7a6308bd66e76bedabd019df2f4e7e53cbddf71db33
Dadra & Nagar Haveli,Dadra_and_Nagar_Haveli,civic amenities,civic_amenities,output/pdf/1971_trimmed/Dadra & Nagar Haveli/1971_Dadra_and_Nagar_Haveli_civic_amenities.pdf,output/pdf/1971_trimmed/Dadra & Nagar Haveli/civic amenities/Dadra_and_Nagar_Haveli_civic_1971.pdf,1971_Dadra_and_Nagar_Haveli_civic_amenities.pdf,Dadra_and_Nagar_Haveli_civic_1971.pdf,1,07925f5a5a06ec175330368ca7faeeeaac332c16b84dc369914cc58440b6cd6c
Dadra & Nagar Haveli,Dadra_and_Nagar_Haveli,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Dadra & Nagar Haveli/1971_Dadra_and_Nagar_Haveli_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Dadra & Nagar Haveli/mededu/Dadra_and_Nagar_Haveli_mededu_1971.pdf,1971_Dadra_and_Nagar_Haveli_medical_educational_amenities.pdf,Dadra_and_Nagar_Haveli_mededu_1971.pdf,2,748db8825fb04adca63e93fa54c9fe6fb2fb1a248c31c22ef94516e8bb631e0c
Dadra & Nagar Haveli,Dadra_and_Nagar_Haveli,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Dadra & Nagar Haveli/1971_Dadra_and_Nagar_Haveli_tehsil_appendix.pdf,output/pdf/1971_trimmed/Dadra & Nagar Haveli/tehsil appendix/Dadra_and_Nagar_Haveli_tehsil_1971.pdf,1971_Dadra_and_Nagar_Haveli_tehsil_appendix.pdf,Dadra_and_Nagar_Haveli_tehsil_1971.pdf,2,1c96a9d14ad2f65bd50d36695a7503a5b14cd6cc083ed951f5051f7e95dca8d6
Daman & Diu,Daman_and_Diu,civic amenities,civic_amenities,output/pdf/1971_trimmed/Daman & Diu/1971_Daman_and_Diu_civic_amenities.pdf,output/pdf/1971_trimmed/Daman & Diu/civic amenities/Daman_and_Diu_civic_1971.pdf,1971_Daman_and_Diu_civic_amenities.pdf,Daman_and_Diu_civic_1971.pdf,1,87e2fd95637655859e68fb83bb68df88a5163b7ac7de347f1c3ae5124c276762
Daman & Diu,Daman_and_Diu,mededu,medical_educational_amenities,output/pdf/1971_trimmed/Daman & Diu/1971_Daman_and_Diu_medical_educational_amenities.pdf,output/pdf/1971_trimmed/Daman & Diu/mededu/Daman_and_Diu_mededu_1971.pdf,1971_Daman_and_Diu_medical_educational_amenities.pdf,Daman_and_Diu_mededu_1971.pdf,4,1219b443209627fa3e1b5bbf8766a0f439b4a8c2a21138ec21df390884e0625c
Daman & Diu,Daman_and_Diu,tehsil appendix,tehsil_appendix,output/pdf/1971_trimmed/Daman & Diu/1971_Daman_and_Diu_tehsil_appendix.pdf,output/pdf/1971_trimmed/Daman & Diu/tehsil appendix/Daman_and_Diu_tehsil_1971.pdf,1971_Daman_and_Diu_tehsil_appendix.pdf,Daman_and_Diu_tehsil_1971.pdf,2,636c28e8044208b4bbca1844e2eb20e98570f934dd437668784609f7830929be
Gujarat,Ahmadabad,civic amenities,civic_amenities,output/pdf/1971_trimmed/Gujarat/1971_Ahmadabad_civic_amenities.pdf,output/pdf/1971_trimmed/Gujarat/civic amenities/Ahmadabad_civic_1971.pdf,1971_Ahmadabad_civic_amenities.pdf,Ahmadabad_civic_1971.pdf,2,e6ba70ea17e63c246588c9c8c46b57f52a0bf0450cebfb75901cce986976309d
Gujarat,Amreli,civic amenities,civic_amenities,output/pdf/1971_trimmed/Gujarat/1971_Amreli_civic_amenities.pdf,output/pdf/1971_trimmed/Gujarat/civic amenities/Amreli_civic_1971.pdf,1971_Amreli_civic_amenities.pdf,Amreli_civic_1971.pdf,1,33d873e91a6166122eaa3fc1d9327e3e50ffea9c01dfe565ea426b596569ab98
Gujarat,Banas_Kantha,civic amenities,civic_amenities,output/pdf/1971_trimmed/Gujarat/1971_Banas_Kantha_civic_amenities.pdf,output/pdf/1971_trimmed/Gujarat/civic amenities/Banas_Kantha_civic_1971.pdf,1971_Banas_Kantha_civic_amenities.pdf,Banas_Kantha_civic_1971.pdf,1,be46939a841dc51ce0cbd13fac12fbf87013f68cef44678ad8f79956bcb85916
Gujarat,Bharuch,civic amenities,civic_amenities,output/pdf/1971_trimmed/Gujarat/1971_Bharuch_civic_amenities.pdf,output/pdf/1971_trimmed/Gujarat/civic amenities/Bharuch_civic_1971.pdf,1971_Bharuch_civic_amenities.pdf,Bharuch_civic_1971.pdf,1,879b685bb62dd0cbccf48dbe2569099ab984da1e20e8d2c42c939aa94133cb6a
Gujarat,Bhavnagar,civic amenities,civic_amenities,output/pdf/1971_trimmed/Gujarat/1971_Bhavnagar_civic_amenities.pdf,output/pdf/1971_trimmed/Gujarat/civic amenities/Bhavnagar_civic_1971.pdf,1971_Bhavnagar_civic_amenities.pdf,Bhavnagar_civic_1971.pdf,1,db3eaffb3dae156a81ac776766e981dcba3f13dff6e7380adfb0a9a733d14046
Gujarat,Gandhinagar,civic amenities,civic_amenities,output/pdf/1971_trimmed/Gujarat/1971_Gandhinagar_civic_amenities.pdf,output/pdf/1971_trimmed/Gujarat/civic amenities/Gandhinagar_civic_1971.pdf,1971_Gandhinagar_civic_amenities.pdf,Gandhinagar_civic_1971.pdf,1,6b7235b60229496fcde42e50be6418b3e733a34180bff113aa94f6cf1ce26884
Gujarat,Jamnagar,civic amenities,civic_amenities,output/pdf/1971_trimmed/Gujarat/1971_Jamnagar_civic_amenities.pdf,output/pdf/1971_trimmed/Gujarat/civic amenities/Jamnagar_civic_1971.pdf,1971_Jamnagar_civic_amenities.pdf,Jamnagar_civic_1971.pdf,1,8e0d08eeefbf8b08956374354d7bca864e6074f9bd633350706a8ab2e4d2c878
Gujarat,Kheda,civic amenities,civic_amenities,output/pdf/1971_trimmed/Gujarat/1971_Kheda_civic_amenities.pdf,output/pdf/1971_trimmed/Gujarat/civic amenities/Kheda_civic_1971.pdf,1971_Kheda_civic_amenities.pdf,Kheda_civic_1971.pdf,2,5f83ca7702c6432532f4e4b7f3b1449cc468036f34e280a0a87d9793cc02e25e
Gujarat,Kutch,civic amenities,civic_amenities,output/pdf/1971_trimmed/Gujarat/1971_Kutch_civic_amenities.pdf,output/pdf/1971_trimmed/Gujarat/civic amenities/Kutch_civic_1971.pdf,1971_Kutch_civic_amenities.pdf,Kutch_civic_1971.pdf,1,ae18ddc56e6ef52fa307f1a34054f34419ae18fdc3ff0d238f3244990fcf148a
Gujarat,Mahesana,civic amenities,civic_amenities,output/pdf/1971_trimmed/Gujarat/1971_Mahesana_civic_amenities.pdf,output/pdf/1971_trimmed/Gujarat/civic amenities/Mahesana_civic_1971.pdf,1971_Mahesana_civic_amenities.pdf,Mahesana_civic_1971.pdf,1,cae22d61ce392e20fa623ce78102d8ab33d919ed4e761807b7e077bb8f0db450
