state,source_state_folder,district,source,table,table_label,status,source_pages,output,output_page_count,geometry_ok,reason
Bihar,Bihar,Palamau,1971\Bihar\41344_1971_PAL.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,41,output\pdf\1971_trimmed\Bihar\mededu\Palamau_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Bihar,Bihar,Palamau,1971\Bihar\41344_1971_PAL.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"209,210,211",output\pdf\1971_trimmed\Bihar\tehsil appendix\Palamau_tehsil_1971.pdf,3,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Bihar,Bihar,Saran,1971\Bihar\41669_1971_SAR.pdf,civic_amenities,Civic Amenities,Trimmed,48,output\pdf\1971_trimmed\Bihar\civic amenities\Saran_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Bihar,Bihar,Saran,1971\Bihar\41669_1971_SAR.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,49,output\pdf\1971_trimmed\Bihar\mededu\Saran_mededu_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Bihar,Bihar,Saran,1971\Bihar\41669_1971_SAR.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"291,292,293,294",output\pdf\1971_trimmed\Bihar\tehsil appendix\Saran_tehsil_1971.pdf,4,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Bihar,Bihar,Gaya,1971\Bihar\43128_1971_GAY.pdf,civic_amenities,Civic Amenities,Trimmed,"59,60",output\pdf\1971_trimmed\Bihar\civic amenities\Gaya_civic_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Bihar,Bihar,Gaya,1971\Bihar\43128_1971_GAY.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"61,62",output\pdf\1971_trimmed\Bihar\mededu\Gaya_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Bihar,Bihar,Gaya,1971\Bihar\43128_1971_GAY.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"385,386,387,388",output\pdf\1971_trimmed\Bihar\tehsil appendix\Gaya_tehsil_1971.pdf,4,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Bihar,Bihar,Darbhanga,1971\Bihar\43891_1971_DAR.pdf,civic_amenities,Civic Amenities,Trimmed,"45,46",output\pdf\1971_trimmed\Bihar\civic amenities\Darbhanga_civic_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved. Automated text check was inconclusive because the scan has weak/no text extraction; the page span was verified from the printed table layout."
Bihar,Bihar,Darbhanga,1971\Bihar\43891_1971_DAR.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"45,46",output\pdf\1971_trimmed\Bihar\mededu\Darbhanga_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Bihar,Bihar,Darbhanga,1971\Bihar\43891_1971_DAR.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"234,235,236,237",output\pdf\1971_trimmed\Bihar\tehsil appendix\Darbhanga_tehsil_1971.pdf,4,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Bihar,Bihar,Santal Parganas,1971\Bihar\47756_1971_SAN.pdf,civic_amenities,Civic Amenities,Trimmed,"84,85",output\pdf\1971_trimmed\Bihar\civic amenities\Santal Parganas_civic_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Bihar,Bihar,Santal Parganas,1971\Bihar\47756_1971_SAN.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"86,87",output\pdf\1971_trimmed\Bihar\mededu\Santal Parganas_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Bihar,Bihar,Santal Parganas,1971\Bihar\47756_1971_SAN.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"634,635,636,637",output\pdf\1971_trimmed\Bihar\tehsil appendix\Santal Parganas_tehsil_1971.pdf,4,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Dadra & Nagar Haveli,Dadra & Nagar Haveli,Dadra & Nagar Haveli,1971\Dadra & Nagar Haveli\1971 Dadra & Nagar Haveli.pdf,civic_amenities,Civic Amenities,Trimmed,48,output\pdf\1971_trimmed\Dadra & Nagar Haveli\civic amenities\Dadra_and_Nagar_Haveli_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Dadra & Nagar Haveli,Dadra & Nagar Haveli,Dadra & Nagar Haveli,1971\Dadra & Nagar Haveli\1971 Dadra & Nagar Haveli.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"49,50",output\pdf\1971_trimmed\Dadra & Nagar Haveli\mededu\Dadra_and_Nagar_Haveli_mededu_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Dadra & Nagar Haveli,Dadra & Nagar Haveli,Dadra & Nagar Haveli,1971\Dadra & Nagar Haveli\1971 Dadra & Nagar Haveli.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"27,28",output\pdf\1971_trimmed\Dadra & Nagar Haveli\tehsil appendix\Dadra_and_Nagar_Haveli_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Daman & Diu,Darman & Diu,Daman & Diu,1971\Darman & Diu\1971 Daman & Diu.pdf,civic_amenities,Civic Amenities,Trimmed,39,output\pdf\1971_trimmed\Daman & Diu\civic amenities\Daman_and_Diu_civic_1971.pdf,1,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Daman & Diu,Darman & Diu,Daman & Diu,1971\Darman & Diu\1971 Daman & Diu.pdf,medical_educational_amenities,Medical and Educational Amenities,Trimmed,"40,41,42,43",output\pdf\1971_trimmed\Daman & Diu\mededu\Daman_and_Diu_mededu_1971.pdf,4,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Daman & Diu,Darman & Diu,Daman & Diu,1971\Darman & Diu\1971 Daman & Diu.pdf,tehsil_appendix,Tehsil Appendix,Trimmed,"108,109",output\pdf\1971_trimmed\Daman & Diu\tehsil appendix\Daman_and_Diu_tehsil_1971.pdf,2,True,"Complete source-page span extracted; page order, geometry, rotation, margins, and scan content preserved."
Gujarat,Gujarat,Ahmadabad,1971\Gujarat\1971 Ahmadabad.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Ahmadabad,1971\Gujarat\1971 Ahmadabad.pdf,medical_educational_amenities,Medical and Educational Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Ahmadabad,1971\Gujarat\1971 Ahmadabad.pdf,tehsil_appendix,Tehsil Appendix,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Amreli,1971\Gujarat\1971 Amreli.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Amreli,1971\Gujarat\1971 Amreli.pdf,medical_educational_amenities,Medical and Educational Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Amreli,1971\Gujarat\1971 Amreli.pdf,tehsil_appendix,Tehsil Appendix,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Banas Kantha,1971\Gujarat\1971 Banas Kantha.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Banas Kantha,1971\Gujarat\1971 Banas Kantha.pdf,medical_educational_amenities,Medical and Educational Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Banas Kantha,1971\Gujarat\1971 Banas Kantha.pdf,tehsil_appendix,Tehsil Appendix,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Bharuch,1971\Gujarat\1971 Bharuch.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Bharuch,1971\Gujarat\1971 Bharuch.pdf,medical_educational_amenities,Medical and Educational Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Bharuch,1971\Gujarat\1971 Bharuch.pdf,tehsil_appendix,Tehsil Appendix,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Bhavnagar,1971\Gujarat\1971 Bhavnagar.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Bhavnagar,1971\Gujarat\1971 Bhavnagar.pdf,medical_educational_amenities,Medical and Educational Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Bhavnagar,1971\Gujarat\1971 Bhavnagar.pdf,tehsil_appendix,Tehsil Appendix,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Gandhinagar,1971\Gujarat\1971 Gandhinagar.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Gandhinagar,1971\Gujarat\1971 Gandhinagar.pdf,medical_educational_amenities,Medical and Educational Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Gandhinagar,1971\Gujarat\1971 Gandhinagar.pdf,tehsil_appendix,Tehsil Appendix,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Jamnagar,1971\Gujarat\1971 Jamnagar.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Jamnagar,1971\Gujarat\1971 Jamnagar.pdf,medical_educational_amenities,Medical and Educational Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Jamnagar,1971\Gujarat\1971 Jamnagar.pdf,tehsil_appendix,Tehsil Appendix,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Junagadh,1971\Gujarat\1971 Junagadh.pdf,civic_amenities,Civic Amenities,Not trimmed,,,0,False,1971 Part C full-count/statistical volume; the requested Town Directory Statement IV/V and tehsil/taluk amenities appendix are absent.
Gujarat,Gujarat,Junagadh,1971\Gujarat\1971 Junagadh.pdf,medical_educational_amenities,Medical and Educational Amenities,Not trimmed,,,0,False,1971 Part C full-count/statistical volume; the requested Town Directory Statement IV/V and tehsil/taluk amenities appendix are absent.
Gujarat,Gujarat,Junagadh,1971\Gujarat\1971 Junagadh.pdf,tehsil_appendix,Tehsil Appendix,Not trimmed,,,0,False,1971 Part C full-count/statistical volume; the requested Town Directory Statement IV/V and tehsil/taluk amenities appendix are absent.
Gujarat,Gujarat,Kheda,1971\Gujarat\1971 Kheda.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Kheda,1971\Gujarat\1971 Kheda.pdf,medical_educational_amenities,Medical and Educational Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Kheda,1971\Gujarat\1971 Kheda.pdf,tehsil_appendix,Tehsil Appendix,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Kutch,1971\Gujarat\1971 Kutch.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Kutch,1971\Gujarat\1971 Kutch.pdf,medical_educational_amenities,Medical and Educational Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Kutch,1971\Gujarat\1971 Kutch.pdf,tehsil_appendix,Tehsil Appendix,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Mahesana,1971\Gujarat\1971 Mahesana.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Mahesana,1971\Gujarat\1971 Mahesana.pdf,medical_educational_amenities,Medical and Educational Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Mahesana,1971\Gujarat\1971 Mahesana.pdf,tehsil_appendix,Tehsil Appendix,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Panch Mahals,1971\Gujarat\1971 Panch Mahals.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Panch Mahals,1971\Gujarat\1971 Panch Mahals.pdf,medical_educational_amenities,Medical and Educational Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Panch Mahals,1971\Gujarat\1971 Panch Mahals.pdf,tehsil_appendix,Tehsil Appendix,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Rajkot,1971\Gujarat\1971 Rajkot.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Rajkot,1971\Gujarat\1971 Rajkot.pdf,medical_educational_amenities,Medical and Educational Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Rajkot,1971\Gujarat\1971 Rajkot.pdf,tehsil_appendix,Tehsil Appendix,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Sabar Kantha,1971\Gujarat\1971 Sabar Kantha.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Sabar Kantha,1971\Gujarat\1971 Sabar Kantha.pdf,medical_educational_amenities,Medical and Educational Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Sabar Kantha,1971\Gujarat\1971 Sabar Kantha.pdf,tehsil_appendix,Tehsil Appendix,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Surat,1971\Gujarat\1971 Surat.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Surat,1971\Gujarat\1971 Surat.pdf,medical_educational_amenities,Medical and Educational Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Surat,1971\Gujarat\1971 Surat.pdf,tehsil_appendix,Tehsil Appendix,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Surendranagar,1971\Gujarat\1971 Surendranagar.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Surendranagar,1971\Gujarat\1971 Surendranagar.pdf,medical_educational_amenities,Medical and Educational Amenities,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Surendranagar,1971\Gujarat\1971 Surendranagar.pdf,tehsil_appendix,Tehsil Appendix,Needs review,,,0,False,No output or review record was found for this source table.
Gujarat,Gujarat,Vadodara,1971\Gujarat\1971 Vadodara.pdf,civic_amenities,Civic Amenities,Needs review,,,0,False,No output or review record was found for this source table.
