sl_no,sl_no_flag,town_name,town_name_flag,hospitals_dispensaries,hospitals_dispensaries_flag,med_beds,med_beds_flag,degree_colleges,degree_colleges_flag,medical_colleges,medical_colleges_flag,engg_colleges,engg_colleges_flag,polytechnics,polytechnics_flag,vocational_institutes,vocational_institutes_flag,higher_secondary_schools,higher_secondary_schools_flag,middle_schools,middle_schools_flag,primary_schools,primary_schools_flag,other_edu_institutions,other_edu_institutions_flag,stadia,stadia_flag,cinemas,cinemas_flag,auditoria,auditoria_flag,libraries,libraries_flag,row_type,reference_target,requires_review,parent_row_index,subrow_index,subrow_count,row_index,pdf_id,district,state,year,format_id,table_id,source_pdf,source_pdf_sha256,source_page_start,source_page_end,anchor_printed_page,continuation_printed_page,metadata_workbook,metadata_workbook_sha256,extracted_at
3,,Padrauna,,*O (1),,...,,ASC (1),,...,,...,,...,,Sh. Type (1) O (1),,3,,7,,12,,2,,...,,2,,...,,PL (1),,ORDINARY,,False,2,2,4,11,deoria_mededu_1971,Deoria,Uttar Pradesh,1971,format_002,deoria_mededu_001,deoria_mededu_1971.pdf,9b3474074deffca098b04b76ad3939cec32038d00272be037d0c37e5bf0970f4,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T19:55:39.139716+00:00
3,,Padrauna,,FC (1),,...,,ASC (1),,...,,...,,...,,Sh. Type (1) O (1),,3,,7,,12,,2,,...,,2,,...,,PL (1),,ORDINARY,,False,2,3,4,12,deoria_mededu_1971,Deoria,Uttar Pradesh,1971,format_002,deoria_mededu_001,deoria_mededu_1971.pdf,9b3474074deffca098b04b76ad3939cec32038d00272be037d0c37e5bf0970f4,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T19:55:39.139716+00:00
4,,Siwarhi,,...,,...,,...,,...,,...,,...,,...,,1,,...,,3,,...,,...,,...,,...,,PL (1),,ORDINARY,,False,3,0,1,13,deoria_mededu_1971,Deoria,Uttar Pradesh,1971,format_002,deoria_mededu_001,deoria_mededu_1971.pdf,9b3474074deffca098b04b76ad3939cec32038d00272be037d0c37e5bf0970f4,25,26,6,7,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T19:55:39.139716+00:00
1,,Aliganj,,H (2),,22,,...,,...,,.,,.,,...,,1,,2,,3,,2,,...,,...,,...,,...,,ORDINARY,,False,0,0,3,0,etah_mededu_1971,Etah,Uttar Pradesh,1971,format_002,etah_mededu_001,etah_mededu_1971.pdf,29db352282c8e2a02c7138605e4ea9152e514ce54a24dad0c4b02fc8f825a079,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T20:00:35.493218+00:00
1,,Aliganj,,NH (1),,4,,...,,...,,.,,.,,...,,1,,2,,3,,2,,...,,...,,...,,...,,ORDINARY,,False,0,1,3,1,etah_mededu_1971,Etah,Uttar Pradesh,1971,format_002,etah_mededu_001,etah_mededu_1971.pdf,29db352282c8e2a02c7138605e4ea9152e514ce54a24dad0c4b02fc8f825a079,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T20:00:35.493218+00:00
1,,Aliganj,,FC (1),,...,,...,,...,,.,,.,,...,,1,,2,,3,,2,,...,,...,,...,,...,,ORDINARY,,False,0,2,3,2,etah_mededu_1971,Etah,Uttar Pradesh,1971,format_002,etah_mededu_001,etah_mededu_1971.pdf,29db352282c8e2a02c7138605e4ea9152e514ce54a24dad0c4b02fc8f825a079,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T20:00:35.493218+00:00
2,,Etah,,H (5),,166,,A (1),,.,,...,,...,,...,,8,,3,,20,,4,,1,,1,,1,,PL (1) RR (1),,ORDINARY,,False,1,0,3,3,etah_mededu_1971,Etah,Uttar Pradesh,1971,format_002,etah_mededu_001,etah_mededu_1971.pdf,29db352282c8e2a02c7138605e4ea9152e514ce54a24dad0c4b02fc8f825a079,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T20:00:35.493218+00:00
2,,Etah,,TBC (1),,10,,A (1),,.,,...,,...,,...,,8,,3,,20,,4,,1,,1,,1,,PL (1) RR (1),,ORDINARY,,False,1,1,3,4,etah_mededu_1971,Etah,Uttar Pradesh,1971,format_002,etah_mededu_001,etah_mededu_1971.pdf,29db352282c8e2a02c7138605e4ea9152e514ce54a24dad0c4b02fc8f825a079,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T20:00:35.493218+00:00
2,,Etah,,FC (1),,...,,A (1),,.,,...,,...,,...,,8,,3,,20,,4,,1,,1,,1,,PL (1) RR (1),,ORDINARY,,False,1,2,3,5,etah_mededu_1971,Etah,Uttar Pradesh,1971,format_002,etah_mededu_001,etah_mededu_1971.pdf,29db352282c8e2a02c7138605e4ea9152e514ce54a24dad0c4b02fc8f825a079,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T20:00:35.493218+00:00
3,,Ganj Dundwara,,H (1),,12,,AS (1),,.,,..,,...,,...,,3,,4,,11,,...,,...,,...,,...,,PL (1),,ORDINARY,,False,2,0,3,6,etah_mededu_1971,Etah,Uttar Pradesh,1971,format_002,etah_mededu_001,etah_mededu_1971.pdf,29db352282c8e2a02c7138605e4ea9152e514ce54a24dad0c4b02fc8f825a079,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T20:00:35.493218+00:00
3,,Ganj Dundwara,,NH (1),,1,,AS (1),,.,,..,,...,,...,,3,,4,,11,,...,,...,,...,,...,,PL (1),,ORDINARY,,False,2,1,3,7,etah_mededu_1971,Etah,Uttar Pradesh,1971,format_002,etah_mededu_001,etah_mededu_1971.pdf,29db352282c8e2a02c7138605e4ea9152e514ce54a24dad0c4b02fc8f825a079,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T20:00:35.493218+00:00
3,,Ganj Dundwara,,FC (1),,...,,AS (1),,.,,..,,...,,...,,3,,4,,11,,...,,...,,...,,...,,PL (1),,ORDINARY,,False,2,2,3,8,etah_mededu_1971,Etah,Uttar Pradesh,1971,format_002,etah_mededu_001,etah_mededu_1971.pdf,29db352282c8e2a02c7138605e4ea9152e514ce54a24dad0c4b02fc8f825a079,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T20:00:35.493218+00:00
4,,Jalesar,,H (2),,16,,...,,...,,...,,...,,...,,1,,2,,9,,1,,...,,...,,...,,PL (2),,ORDINARY,,False,3,0,2,9,etah_mededu_1971,Etah,Uttar Pradesh,1971,format_002,etah_mededu_001,etah_mededu_1971.pdf,29db352282c8e2a02c7138605e4ea9152e514ce54a24dad0c4b02fc8f825a079,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T20:00:35.493218+00:00
4,,Jalesar,,FC (1),,...,,...,,...,,...,,...,,...,,1,,2,,9,,1,,...,,...,,...,,PL (2),,ORDINARY,,False,3,1,2,10,etah_mededu_1971,Etah,Uttar Pradesh,1971,format_002,etah_mededu_001,etah_mededu_1971.pdf,29db352282c8e2a02c7138605e4ea9152e514ce54a24dad0c4b02fc8f825a079,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T20:00:35.493218+00:00
5,,Kasganj,,H (3),,115,,A (1),,...,,...,,...,,...,,5,,3,,18,,1,,...,,2,,2,,PL (1) RR (1),,ORDINARY,,False,4,0,5,11,etah_mededu_1971,Etah,Uttar Pradesh,1971,format_002,etah_mededu_001,etah_mededu_1971.pdf,29db352282c8e2a02c7138605e4ea9152e514ce54a24dad0c4b02fc8f825a079,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T20:00:35.493218+00:00
5,,Kasganj,,D (1),,...,,A (1),,...,,...,,...,,...,,5,,3,,18,,1,,...,,2,,2,,PL (1) RR (1),,ORDINARY,,False,4,1,5,12,etah_mededu_1971,Etah,Uttar Pradesh,1971,format_002,etah_mededu_001,etah_mededu_1971.pdf,29db352282c8e2a02c7138605e4ea9152e514ce54a24dad0c4b02fc8f825a079,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T20:00:35.493218+00:00
5,,Kasganj,,NH (1),,...,,A (1),,...,,...,,...,,...,,5,,3,,18,,1,,...,,2,,2,,PL (1) RR (1),,ORDINARY,,False,4,2,5,13,etah_mededu_1971,Etah,Uttar Pradesh,1971,format_002,etah_mededu_001,etah_mededu_1971.pdf,29db352282c8e2a02c7138605e4ea9152e514ce54a24dad0c4b02fc8f825a079,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T20:00:35.493218+00:00
5,,Kasganj,,FC (1),,...,,A (1),,...,,...,,...,,...,,5,,3,,18,,1,,...,,2,,2,,PL (1) RR (1),,ORDINARY,,False,4,3,5,14,etah_mededu_1971,Etah,Uttar Pradesh,1971,format_002,etah_mededu_001,etah_mededu_1971.pdf,29db352282c8e2a02c7138605e4ea9152e514ce54a24dad0c4b02fc8f825a079,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T20:00:35.493218+00:00
5,,Kasganj,,TBC (1),,12,,A (1),,...,,...,,...,,...,,5,,3,,18,,1,,...,,2,,2,,PL (1) RR (1),,ORDINARY,,False,4,4,5,15,etah_mededu_1971,Etah,Uttar Pradesh,1971,format_002,etah_mededu_001,etah_mededu_1971.pdf,29db352282c8e2a02c7138605e4ea9152e514ce54a24dad0c4b02fc8f825a079,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T20:00:35.493218+00:00
6,,Marehra,,H (1),,6,,...,,...,,..,,...,,...,,2,,1,,5,,2,,...,,...,,...,,PL (1),,ORDINARY,,False,5,0,2,16,etah_mededu_1971,Etah,Uttar Pradesh,1971,format_002,etah_mededu_001,etah_mededu_1971.pdf,29db352282c8e2a02c7138605e4ea9152e514ce54a24dad0c4b02fc8f825a079,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T20:00:35.493218+00:00
6,,Marehra,,FC (1),,...,,...,,...,,..,,...,,...,,2,,1,,5,,2,,...,,...,,...,,PL (1),,ORDINARY,,False,5,1,2,17,etah_mededu_1971,Etah,Uttar Pradesh,1971,format_002,etah_mededu_001,etah_mededu_1971.pdf,29db352282c8e2a02c7138605e4ea9152e514ce54a24dad0c4b02fc8f825a079,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T20:00:35.493218+00:00
7,,Soron,,D (1),,4,,...,,...,,...,,...,,...,,1,,1,,11,,3,,...,,...,,...,,RR (1),,ORDINARY,,False,6,0,2,18,etah_mededu_1971,Etah,Uttar Pradesh,1971,format_002,etah_mededu_001,etah_mededu_1971.pdf,29db352282c8e2a02c7138605e4ea9152e514ce54a24dad0c4b02fc8f825a079,27,28,8,9,E:\Archival-Digitisation-Project\1971_Trimmed_PDF\Uttar_Pradesh\metadata\document.xlsx,4bf05d889c56070f43e73558469b6cab4e2a96f37cf6cc1e9a7aa54c7efd5abe,2026-08-30T20:00:35.493218+00:00
